_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.919892159586858,GO:0016567,M1,1,0,GO Biological Processes,19,protein ubiquitination,19_GO:0009987 cellular process,-4.919892159586858,6.338953880503291,6.432065817671811,30284,589,73,9,12.32876712328767,3.8479281269960732,991|1154|5347|8507|8835|11065|29128|54492|83461,CDC20|CISH|PLK1|ENC1|SOCS2|UBE2C|UHRF1|NEURL1B|CDCA3,-2.593595695808032,0,14,1,1,-4.919892159586858,6.338953880503291,
1,-4.495510942925527,GO:0032446,M1,1,0,GO Biological Processes,19,protein modification by small protein conjugation,19_GO:0009987 cellular process,-4.495510942925527,5.5976669199646745,5.9021224788939435,30284,667,73,9,12.32876712328767,3.8479281269960732,991|1154|5347|8507|8835|11065|29128|54492|83461,CDC20|CISH|PLK1|ENC1|SOCS2|UBE2C|UHRF1|NEURL1B|CDCA3,-2.2313623858955456,0,14,0,0,-4.919892159586858,6.338953880503291,
1,-3.9870043498649803,GO:0070647,M1,1,0,GO Biological Processes,19,protein modification by small protein conjugation or removal,19_GO:0009987 cellular process,-3.9870043498649803,4.805204421642777,5.282071816240779,30284,777,73,9,12.32876712328767,3.8479281269960732,991|1154|5347|8507|8835|11065|29128|54492|83461,CDC20|CISH|PLK1|ENC1|SOCS2|UBE2C|UHRF1|NEURL1B|CDCA3,-1.8050425490223487,0,14,0,0,-4.919892159586858,6.338953880503291,
1,-2.316430098732874,GO:0010498,M1,1,0,GO Biological Processes,19,proteasomal protein catabolic process,19_GO:0009987 cellular process,-2.316430098732874,4.568825055820409,3.766213076715116,30284,454,73,5,6.8493150684931505,2.9563453696090036,991|8507|8835|9928|11065,CDC20|ENC1|SOCS2|KIF14|UBE2C,-0.4108508584756553,0,14,0,0,-4.919892159586858,6.338953880503291,
1,-2.266462918589142,GO:0051603,M1,1,0,GO Biological Processes,19,proteolysis involved in protein catabolic process,19_GO:0009987 cellular process,-2.266462918589142,3.7373812168332723,3.511339815210457,30284,666,73,6,8.219178082191782,3.2146132937554075,991|8507|8835|9928|11065|29128,CDC20|ENC1|SOCS2|KIF14|UBE2C|UHRF1,-0.3718394354166152,0,14,0,0,-4.919892159586858,6.338953880503291,
1,-4.6385238847749655,GO:0046426,M1,1,0,GO Biological Processes,19,negative regulation of receptor signaling pathway via JAK-STAT,19_GO:0048519 negative regulation of biological process,-4.6385238847749655,54.110780226325204,12.525160208762946,30284,23,73,3,4.109589041095891,2.3234073408566323,857|1154|8835,CAV1|CISH|SOCS2,-2.3633799434435208,0,15,1,1,-4.6385238847749655,54.110780226325204,
1,-4.079855389670414,GO:1904893,M1,1,0,GO Biological Processes,19,negative regulation of receptor signaling pathway via STAT,19_GO:0048519 negative regulation of biological process,-4.079855389670414,35.558512720156564,10.055690149602716,30284,35,73,3,4.109589041095891,2.3234073408566323,857|1154|8835,CAV1|CISH|SOCS2,-1.8764046729940445,0,15,0,0,-4.6385238847749655,54.110780226325204,
1,-3.1132838384758954,GO:0046425,M1,1,0,GO Biological Processes,19,regulation of receptor signaling pathway via JAK-STAT,19_GO:0050896 response to stimulus,-3.1132838384758954,16.818215475749724,6.696938525118741,30284,74,73,3,4.109589041095891,2.3234073408566323,857|1154|8835,CAV1|CISH|SOCS2,-1.0817078964540432,0,15,0,0,-4.6385238847749655,54.110780226325204,
1,-2.826072302505532,GO:1904892,M1,1,0,GO Biological Processes,19,regulation of receptor signaling pathway via STAT,19_GO:0050896 response to stimulus,-2.826072302505532,13.382235969951394,5.878684179999555,30284,93,73,3,4.109589041095891,2.3234073408566323,857|1154|8835,CAV1|CISH|SOCS2,-0.834925017539288,0,15,0,0,-4.6385238847749655,54.110780226325204,
1,-2.441670460432018,GO:0030879,M1,1,0,GO Biological Processes,19,mammary gland development,19_GO:0032502 developmental process,-2.441670460432018,9.799590119728187,4.8848199852457945,30284,127,73,3,4.109589041095891,2.3234073408566323,857|8835|128239,CAV1|SOCS2|IQGAP3,-0.5164593422188696,0,15,0,0,-4.6385238847749655,54.110780226325204,
1,-4.248867823138093,R-HSA-69306,M1,1,0,Reactome Gene Sets,6,DNA Replication,,-4.248867823138093,12.27364837480749,7.22428268471166,30284,169,73,5,6.8493150684931505,2.9563453696090036,890|8340|9837|11065|51053,CCNA2|H2BC13|GINS1|UBE2C|GMNN,-2.0194813723673235,0,16,1,1,-4.248867823138093,18.856787048567874,
1,-4.059099548162075,R-HSA-69239,M1,1,0,Reactome Gene Sets,6,Synthesis of DNA,,-4.059099548162075,17.28538812785388,7.855880838724995,30284,96,73,4,5.47945205479452,2.6636076335416026,890|9837|11065|51053,CCNA2|GINS1|UBE2C|GMNN,-1.8629980165530227,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-3.539272549507661,R-HSA-69242,M1,1,0,Reactome Gene Sets,6,S Phase,,-3.539272549507661,12.667154658579943,6.578299869104796,30284,131,73,4,5.47945205479452,2.6636076335416026,890|9837|11065|51053,CCNA2|GINS1|UBE2C|GMNN,-1.4289388568222083,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-3.262782569950149,R-HSA-2559583,M1,1,0,Reactome Gene Sets,6,Cellular Senescence,,-3.262782569950149,10.705788775961112,5.955012177821721,30284,155,73,4,5.47945205479452,2.6636076335416026,890|4001|8340|11065,CCNA2|LMNB1|H2BC13|UBE2C,-1.2072544968027685,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-3.258541358750697,R-HSA-2559586,M1,1,0,Reactome Gene Sets,6,DNA Damage/Telomere Stress Induced Senescence,,-3.258541358750697,18.856787048567874,7.138726716661619,30284,66,73,3,4.109589041095891,2.3234073408566323,890|4001|8340,CCNA2|LMNB1|H2BC13,-1.2052461670356083,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-3.220549468338351,R-HSA-69052,M1,1,0,Reactome Gene Sets,6,Switching of origins to a post-replicative state,,-3.220549468338351,18.302175664786464,7.021259351689579,30284,68,73,3,4.109589041095891,2.3234073408566323,890|11065|51053,CCNA2|UBE2C|GMNN,-1.1738848555222756,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-2.723404866298604,R-HSA-2559582,M1,1,0,Reactome Gene Sets,6,Senescence-Associated Secretory Phenotype (SASP),,-2.723404866298604,12.32225688322257,5.602615481474838,30284,101,73,3,4.109589041095891,2.3234073408566323,890|8340|11065,CCNA2|H2BC13|UBE2C,-0.7474309842470164,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-2.5846988197682355,WP3391,M1,1,0,WikiPathways,27,Senescence associated secretory phenotype SASP,,-2.5846988197682355,11.013698630136988,5.24224379178421,30284,113,73,3,4.109589041095891,2.3234073408566323,890|8340|11065,CCNA2|H2BC13|UBE2C,-0.6276123143725756,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-2.490702614112996,R-HSA-68867,M1,1,0,Reactome Gene Sets,6,Assembly of the pre-replicative complex,,-2.490702614112996,10.201212665618685,5.005797118755167,30284,122,73,3,4.109589041095891,2.3234073408566323,8340|11065|51053,H2BC13|UBE2C|GMNN,-0.5539129914693448,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-2.3496073782954148,R-HSA-69002,M1,1,0,Reactome Gene Sets,6,DNA Replication Pre-Initiation,,-2.3496073782954148,9.084291570842916,4.6618525120155585,30284,137,73,3,4.109589041095891,2.3234073408566323,8340|11065|51053,H2BC13|UBE2C|GMNN,-0.434412369246597,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-2.297821138941444,R-HSA-5693532,M1,1,0,Reactome Gene Sets,6,DNA Double-Strand Break Repair,,-2.297821138941444,8.703132483954404,4.538735613846354,30284,143,73,3,4.109589041095891,2.3234073408566323,890|3838|8340,CCNA2|KPNA2|H2BC13,-0.396971104928286,0,16,0,0,-4.248867823138093,18.856787048567874,
1,-4.240028909818848,WP2363,M1,1,0,WikiPathways,27,Gastric cancer network 2,,-4.240028909818848,40.146707909854186,10.719393073535759,30284,31,73,3,4.109589041095891,2.3234073408566323,3930|11065|29028,LBR|UBE2C|ATAD2,-2.013970402397006,0,17,1,1,-4.240028909818848,40.146707909854186,
1,-2.056794284157091,GO:1901617,M1,1,0,GO Biological Processes,19,organic hydroxy compound biosynthetic process,19_GO:0009987 cellular process,-2.056794284157091,7.111702544031313,3.985762303774672,30284,175,73,3,4.109589041095891,2.3234073408566323,3930|7042|165679,LBR|TGFB2|SPTSSB,-0.19058573579914712,0,17,0,0,-4.240028909818848,40.146707909854186,
1,-4.142167005023122,R-HSA-5689880,M1,1,0,Reactome Gene Sets,6,Ub-specific processing proteases,,-4.142167005023122,11.653070647991381,7.007072443770585,30284,178,73,5,6.8493150684931505,2.9563453696090036,890|991|8340|8969|440689,CCNA2|CDC20|H2BC13|H2AC11|H2BC18,-1.9226888429126014,0,18,1,1,-4.142167005023122,14.641740531829173,
1,-3.5286678605980235,R-HSA-5688426,M1,1,0,Reactome Gene Sets,6,Deubiquitination,,-3.5286678605980235,8.606832262831809,5.827993249800114,30284,241,73,5,6.8493150684931505,2.9563453696090036,890|991|8340|8969|440689,CCNA2|CDC20|H2BC13|H2AC11|H2BC18,-1.4208665044279658,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-2.9386266343613197,R-HSA-3214815,M1,1,0,Reactome Gene Sets,6,HDACs deacetylate histones,,-2.9386266343613197,14.641740531829173,6.191006993708311,30284,85,73,3,4.109589041095891,2.3234073408566323,8340|8969|440689,H2BC13|H2AC11|H2BC18,-0.9236764347224509,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-2.812197770208901,hsa05203,M1,1,0,KEGG Pathway,24,Viral carcinogenesis,,-2.812197770208901,8.094620781824256,5.010173300939077,30284,205,73,4,5.47945205479452,2.6636076335416026,890|991|8340|440689,CCNA2|CDC20|H2BC13|H2BC18,-0.824263640741127,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-2.6635662034723153,R-HSA-9610379,M1,1,0,Reactome Gene Sets,6,HCMV Late Events,,-2.6635662034723153,11.741018350995091,5.445421377986727,30284,106,73,3,4.109589041095891,2.3234073408566323,8340|8969|440689,H2BC13|H2AC11|H2BC18,-0.6968133574512206,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-2.490702614112996,R-HSA-9609690,M1,1,0,Reactome Gene Sets,6,HCMV Early Events,,-2.490702614112996,10.201212665618685,5.005797118755167,30284,122,73,3,4.109589041095891,2.3234073408566323,8340|8969|440689,H2BC13|H2AC11|H2BC18,-0.5539129914693448,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-2.480724029924011,R-HSA-3214847,M1,1,0,Reactome Gene Sets,6,HATs acetylate histones,,-2.480724029924011,10.118275977280323,4.981048241290053,30284,123,73,3,4.109589041095891,2.3234073408566323,8340|8969|440689,H2BC13|H2AC11|H2BC18,-0.5473273501776992,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-2.323411036248254,R-HSA-9609646,M1,1,0,Reactome Gene Sets,6,HCMV Infection,,-2.323411036248254,8.889628180039141,4.59937098940267,30284,140,73,3,4.109589041095891,2.3234073408566323,8340|8969|440689,H2BC13|H2AC11|H2BC18,-0.41624388021140335,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-2.3148149751984155,hsa05322,M1,1,0,KEGG Pathway,24,Systemic lupus erythematosus,,-2.3148149751984155,8.82658117167007,4.578958856257614,30284,141,73,3,4.109589041095891,2.3234073408566323,8340|8969|440689,H2BC13|H2AC11|H2BC18,-0.4108178659510716,0,18,0,0,-4.142167005023122,14.641740531829173,
1,-4.116764375358681,GO:0006259,M1,1,0,GO Biological Processes,19,DNA metabolic process,19_GO:0009987 cellular process,-4.116764375358681,4.998184518897507,5.438990127669503,30284,747,73,9,12.32876712328767,3.8479281269960732,1063|3148|3838|5347|7298|9232|9837|29128|51053,CENPF|HMGB2|KPNA2|PLK1|TYMS|PTTG1|GINS1|UHRF1|GMNN,-1.906973480651292,0,19,1,1,-4.116764375358681,4.998184518897507,
1,-2.4414878539767306,WP2004,M1,1,0,WikiPathways,27,miR targeted genes in lymphocytes,,-2.4414878539767306,4.892090979581288,3.967339242408078,30284,424,73,5,6.8493150684931505,2.9563453696090036,5347|7298|25840|29128|128239,PLK1|TYMS|TMT1A|UHRF1|IQGAP3,-0.5164593422188696,0,19,0,0,-4.116764375358681,4.998184518897507,
1,-4.057108706975249,GO:0040029,M1,1,0,GO Biological Processes,19,epigenetic regulation of gene expression,19_GO:0050789 regulation of biological process,-4.057108706975249,8.296986301369865,6.243637805173127,30284,300,73,6,8.219178082191782,3.2146132937554075,3930|4001|8969|26147|29028|29128,LBR|LMNB1|H2AC11|PHF19|ATAD2|UHRF1,-1.8629980165530227,0,20,1,1,-4.057108706975249,27.055390113162602,
1,-3.924624689574853,GO:0045814,M1,1,0,GO Biological Processes,19,"negative regulation of gene expression, epigenetic",19_GO:0048519 negative regulation of biological process,-3.924624689574853,10.475992804759928,6.575873040143209,30284,198,73,5,6.8493150684931505,2.9563453696090036,3930|4001|8969|26147|29128,LBR|LMNB1|H2AC11|PHF19|UHRF1,-1.7515566018922037,0,20,0,0,-4.057108706975249,27.055390113162602,
1,-3.7227552808437405,R-HSA-9013405,M1,1,0,Reactome Gene Sets,6,RHOD GTPase cycle,,-3.7227552808437405,27.055390113162602,8.693172398011038,30284,46,73,3,4.109589041095891,2.3234073408566323,857|3930|4001,CAV1|LBR|LMNB1,-1.5889404923087649,0,20,0,0,-4.057108706975249,27.055390113162602,
1,-3.294712908823223,GO:0031507,M1,1,0,GO Biological Processes,19,heterochromatin formation,19_GO:0048519 negative regulation of biological process,-3.294712908823223,10.917087238644555,6.025183472687734,30284,152,73,4,5.47945205479452,2.6636076335416026,3930|4001|8969|29128,LBR|LMNB1|H2AC11|UHRF1,-1.234684334449166,0,20,0,0,-4.057108706975249,27.055390113162602,
1,-2.6169194133543883,hsa04820,M1,1,0,KEGG Pathway,24,Cytoskeleton in muscle cells,,-2.6169194133543883,7.15257439773264,4.62426276636989,30284,232,73,4,5.47945205479452,2.6636076335416026,1462|3672|3930|4001,VCAN|ITGA1|LBR|LMNB1,-0.6556066528516501,0,20,0,0,-4.057108706975249,27.055390113162602,
1,-4.017782866386432,GO:0022411,M1,1,0,GO Biological Processes,19,cellular component disassembly,19_GO:0009987 cellular process,-4.017782866386432,8.160970132494949,6.178620753495342,30284,305,73,6,8.219178082191782,3.2146132937554075,5347|11004|22943|23306|29028|146909,PLK1|KIF2C|DKK1|NEMP1|ATAD2|KIF18B,-1.8297891007738876,0,21,1,1,-4.017782866386432,23.047184170471844,
1,-3.515508803883896,R-HSA-983189,M1,1,0,Reactome Gene Sets,6,Kinesins,,-3.515508803883896,23.047184170471844,7.970934936864043,30284,54,73,3,4.109589041095891,2.3234073408566323,9585|11004|146909,KIF20B|KIF2C|KIF18B,-1.4168612070933226,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-3.5122177438091224,R-HSA-109582,M1,1,0,Reactome Gene Sets,6,Hemostasis,,-3.5122177438091224,5.427934963512994,5.079491834299262,30284,535,73,7,9.58904109589041,3.446170001233583,857|3672|7018|7042|9585|11004|146909,CAV1|ITGA1|TF|TGFB2|KIF20B|KIF2C|KIF18B,-1.4168612070933226,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-3.3383080196249693,GO:0031109,M1,1,0,GO Biological Processes,19,microtubule polymerization or depolymerization,19_GO:0009987 cellular process,-3.3383080196249693,20.073353954927093,7.389918355880273,30284,62,73,3,4.109589041095891,2.3234073408566323,11004|22974|146909,KIF2C|TPX2|KIF18B,-1.2691360658110427,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-3.1816632249456824,GO:0097435,M1,1,0,GO Biological Processes,19,supramolecular fiber organization,19_GO:0009987 cellular process,-3.1816632249456824,4.776225666906993,4.623654520364868,30284,608,73,7,9.58904109589041,3.446170001233583,7018|7042|11004|22974|128239|146909|283431,TF|TGFB2|KIF2C|TPX2|IQGAP3|KIF18B|GAS2L3,-1.139363417532057,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-2.8755965417407046,hsa04814,M1,1,0,KEGG Pathway,24,Motor proteins,,-2.8755965417407046,8.423336346568389,5.138319871704786,30284,197,73,4,5.47945205479452,2.6636076335416026,9585|9928|11004|146909,KIF20B|KIF14|KIF2C|KIF18B,-0.8727108535032164,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-2.826072302505532,R-HSA-6811434,M1,1,0,Reactome Gene Sets,6,COPI-dependent Golgi-to-ER retrograde traffic,,-2.826072302505532,13.382235969951394,5.878684179999555,30284,93,73,3,4.109589041095891,2.3234073408566323,9585|11004|146909,KIF20B|KIF2C|KIF18B,-0.834925017539288,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-2.480724029924011,R-HSA-8856688,M1,1,0,Reactome Gene Sets,6,Golgi-to-ER retrograde transport,,-2.480724029924011,10.118275977280323,4.981048241290053,30284,123,73,3,4.109589041095891,2.3234073408566323,9585|11004|146909,KIF20B|KIF2C|KIF18B,-0.5473273501776992,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-2.34470784209889,GO:0007018,M1,1,0,GO Biological Processes,19,microtubule-based movement,19_GO:0009987 cellular process,-2.34470784209889,4.6403726517728545,3.8115388905022534,30284,447,73,5,6.8493150684931505,2.9563453696090036,9585|9787|9928|11004|146909,KIF20B|DLGAP5|KIF14|KIF2C|KIF18B,-0.43113031902369126,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-2.248360675154115,GO:0032984,M1,1,0,GO Biological Processes,19,protein-containing complex disassembly,19_GO:0009987 cellular process,-2.248360675154115,8.35267077319114,4.422633837946774,30284,149,73,3,4.109589041095891,2.3234073408566323,11004|29028|146909,KIF2C|ATAD2|KIF18B,-0.3568173076007989,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-2.240330052536476,R-HSA-983231,M1,1,0,Reactome Gene Sets,6,Factors involved in megakaryocyte development and platelet production,,-2.240330052536476,8.296986301369865,4.403916707098425,30284,150,73,3,4.109589041095891,2.3234073408566323,9585|11004|146909,KIF20B|KIF2C|KIF18B,-0.3503185895059074,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-2.0041554386392555,R-HSA-6811442,M1,1,0,Reactome Gene Sets,6,Intra-Golgi and retrograde Golgi-to-ER traffic,,-2.0041554386392555,6.80080844374579,3.8690285565096088,30284,183,73,3,4.109589041095891,2.3234073408566323,9585|11004|146909,KIF20B|KIF2C|KIF18B,-0.14083257851879963,0,21,0,0,-4.017782866386432,23.047184170471844,
1,-3.8454159135054957,R-HSA-381426,M1,1,0,Reactome Gene Sets,6,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),,-3.8454159135054957,15.223828075908004,7.31281239073208,30284,109,73,4,5.47945205479452,2.6636076335416026,1356|1462|3485|7018,CP|VCAN|IGFBP2|TF,-1.6839296983726617,0,22,1,1,-3.8454159135054957,17.04860198911616,
1,-3.13050841964897,GO:0006879,M1,1,0,GO Biological Processes,19,intracellular iron ion homeostasis,19_GO:0042592 homeostatic process,-3.13050841964897,17.04860198911616,6.748300510521624,30284,73,73,3,4.109589041095891,2.3234073408566323,1356|7018|654483,CP|TF|BOLA2B,-1.0946746544845765,0,22,0,0,-3.8454159135054957,17.04860198911616,
1,-2.839565299453707,R-HSA-8957275,M1,1,0,Reactome Gene Sets,6,Post-translational protein phosphorylation,,-2.839565299453707,13.527695056581301,5.915581929227643,30284,92,73,3,4.109589041095891,2.3234073408566323,1356|1462|7018,CP|VCAN|TF,-0.8445403594242612,0,22,0,0,-3.8454159135054957,17.04860198911616,
1,-3.8104242529976826,GO:0032570,M1,1,0,GO Biological Processes,19,response to progesterone,19_GO:0050896 response to stimulus,-3.8104242529976826,28.942975469894876,9.01336858487905,30284,43,73,3,4.109589041095891,2.3234073408566323,857|7042|7298,CAV1|TGFB2|TYMS,-1.6602190482745376,0,23,1,1,-3.8104242529976826,28.942975469894876,
1,-3.3383650768781283,GO:0008584,M1,1,0,GO Biological Processes,19,male gonad development,19_GO:0022414 reproductive process,-3.3383650768781283,11.212143650499815,6.12185864222511,30284,148,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-1.2691360658110427,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-3.3273333720183413,GO:0046546,M1,1,0,GO Biological Processes,19,development of primary male sexual characteristics,19_GO:0022414 reproductive process,-3.3273333720183413,11.136894364254848,6.097345224609857,30284,149,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-1.2627571698935638,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-3.229611998283832,GO:0048732,M1,1,0,GO Biological Processes,19,gland development,19_GO:0032502 developmental process,-3.229611998283832,5.815644603763924,4.932178999666006,30284,428,73,6,8.219178082191782,3.2146132937554075,857|7042|7298|8835|27122|128239,CAV1|TGFB2|TYMS|SOCS2|DKK3|IQGAP3,-1.1807484213678183,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-3.204124015003498,GO:0048545,M1,1,0,GO Biological Processes,19,response to steroid hormone,19_GO:0050896 response to stimulus,-3.204124015003498,7.303685124445302,5.246520596406865,30284,284,73,5,6.8493150684931505,2.9563453696090036,857|3148|3485|7042|7298,CAV1|HMGB2|IGFBP2|TGFB2|TYMS,-1.1596472883355984,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-3.0936703071211977,GO:0046661,M1,1,0,GO Biological Processes,19,male sex differentiation,19_GO:0022414 reproductive process,-3.0936703071211977,9.647658489964956,5.590765554630558,30284,172,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-1.0642077244127446,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.764665561173725,GO:0008283,M1,1,0,GO Biological Processes,19,cell population proliferation,19_GO:0009987 cellular process,-2.764665561173725,4.04449192963712,4.058439636974119,30284,718,73,7,9.58904109589041,3.446170001233583,857|4254|7042|9837|9928|128239|259266,CAV1|KITLG|TGFB2|GINS1|KIF14|IQGAP3|ASPM,-0.7849477379882629,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.6169194133543883,GO:0008406,M1,1,0,GO Biological Processes,19,gonad development,19_GO:0022414 reproductive process,-2.6169194133543883,7.15257439773264,4.62426276636989,30284,232,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-0.6556066528516501,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.583552291111453,GO:0045137,M1,1,0,GO Biological Processes,19,development of primary sexual characteristics,19_GO:0022414 reproductive process,-2.583552291111453,7.001676203687648,4.559576467114291,30284,237,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-0.6276123143725756,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.57386288101724,GO:0097191,M1,1,0,GO Biological Processes,19,extrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.57386288101724,10.917087238644559,5.214674826357337,30284,114,73,3,4.109589041095891,2.3234073408566323,3148|4254|7042,HMGB2|KITLG|TGFB2,-0.6196991623041661,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.508031782438248,GO:0050678,M1,1,0,GO Biological Processes,19,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-2.508031782438248,5.071507519174733,4.075128108745161,30284,409,73,5,6.8493150684931505,2.9563453696090036,857|3148|7042|29128|128239,CAV1|HMGB2|TGFB2|UHRF1|IQGAP3,-0.5646720972988748,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.403929611816188,GO:0097529,M1,1,0,GO Biological Processes,19,myeloid leukocyte migration,19_GO:0002376 immune system process,-2.403929611816188,9.50036599393496,4.792767229165297,30284,131,73,3,4.109589041095891,2.3234073408566323,3672|4254|7042,ITGA1|KITLG|TGFB2,-0.4838456826753895,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.2775911853911914,GO:0007548,M1,1,0,GO Biological Processes,19,sex differentiation,19_GO:0022414 reproductive process,-2.2775911853911914,5.74185903208987,3.981543409709714,30284,289,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-0.3798655855871824,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.2009370675379802,GO:0048608,M1,1,0,GO Biological Processes,19,reproductive structure development,19_GO:0022414 reproductive process,-2.2009370675379802,5.458543619322278,3.8405402877779515,30284,304,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-0.3169997522196046,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.1812338017340775,GO:0061458,M1,1,0,GO Biological Processes,19,reproductive system development,19_GO:0032502 developmental process,-2.1812338017340775,5.387653442447963,3.804513799901505,30284,308,73,4,5.47945205479452,2.6636076335416026,3148|4254|7042|259266,HMGB2|KITLG|TGFB2|ASPM,-0.30179698764237833,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.1099142366034647,GO:0007517,M1,1,0,GO Biological Processes,19,muscle organ development,19_GO:0032502 developmental process,-2.1099142366034647,5.137452818185674,3.6748066283761203,30284,323,73,4,5.47945205479452,2.6636076335416026,857|1063|3009|7042,CAV1|CENPF|H1-5|TGFB2,-0.2378761445847967,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-2.068956533184366,GO:0097190,M1,1,0,GO Biological Processes,19,apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.068956533184366,4.998184518897507,3.6007858181123416,30284,332,73,4,5.47945205479452,2.6636076335416026,857|3148|4254|7042,CAV1|HMGB2|KITLG|TGFB2,-0.2012979184311891,0,23,0,0,-3.8104242529976826,28.942975469894876,
1,-3.6675826609113455,WP2848,M1,1,0,WikiPathways,27,Pluripotent stem cell differentiation pathway,,-3.6675826609113455,25.928082191780828,8.49621797970291,30284,48,73,3,4.109589041095891,2.3234073408566323,4254|7018|22943,KITLG|TF|DKK1,-1.5469693289813222,0,24,1,1,-3.6675826609113455,25.928082191780828,
1,-2.9094621189666476,WP2840,M1,1,0,WikiPathways,27,Hair follicle development cytodifferentiation stage 3 of 3,,-2.9094621189666476,14.305148795465284,6.109079691988392,30284,87,73,3,4.109589041095891,2.3234073408566323,4254|22943|27122,KITLG|DKK1|DKK3,-0.8985707758046464,0,24,0,0,-3.6675826609113455,25.928082191780828,
1,-2.1959831567176993,GO:0030099,M1,1,0,GO Biological Processes,19,myeloid cell differentiation,19_GO:0032502 developmental process,-2.1959831567176993,5.4406467549966315,3.8314741846025,30284,305,73,4,5.47945205479452,2.6636076335416026,3930|4254|7018|23306,LBR|KITLG|TF|NEMP1,-0.3135511963966406,0,24,0,0,-3.6675826609113455,25.928082191780828,
1,-2.193426039183429,GO:0030097,M1,1,0,GO Biological Processes,19,hemopoiesis,19_GO:0032502 developmental process,-2.193426039183429,3.6073853484216802,3.405698980268931,30284,690,73,6,8.219178082191782,3.2146132937554075,3930|4254|7018|7042|23306|54443,LBR|KITLG|TF|TGFB2|NEMP1|ANLN,-0.3124942340047786,0,24,0,0,-3.6675826609113455,25.928082191780828,
