Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-5.3,19,9.2,30284,584,14,5,36,13,890|991|4001|5347|11004,CCNA2|CDC20|LMNB1|PLK1|KIF2C,-3.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-5.3,33,11,30284,264,14,4,29,12,991|1894|5347|9928,CDC20|ECT2|PLK1|KIF14,-3.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1905818,regulation of chromosome separation,19_GO:0050789 regulation of biological process,-5.2,84,16,30284,77,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-3.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-141424,Amplification of signal from the kinetochores,,-5.2,82,16,30284,79,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-3.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,,-5.2,82,16,30284,79,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-3.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-5.2,31,11,30284,278,14,4,29,12,991|5347|9928|11004,CDC20|PLK1|KIF14|KIF2C,-3.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:2001251,negative regulation of chromosome organization,19_GO:0048519 negative regulation of biological process,-5.2,79,15,30284,82,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-3.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030071,regulation of mitotic metaphase/anaphase transition,19_GO:0050789 regulation of biological process,-5,70,14,30284,93,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-3.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,,-5,70,14,30284,93,14,3,21,11,9585|11004|146909,KIF20B|KIF2C|KIF18B,-3.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69618,Mitotic Spindle Checkpoint,,-5,70,14,30284,93,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-3.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051303,establishment of chromosome localization,19_GO:0051179 localization,-5,68,14,30284,96,14,3,21,11,332|9928|11004,BIRC5|KIF14|KIF2C,-3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,19_GO:0050789 regulation of biological process,-5,68,14,30284,96,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,,-4.9,66,14,30284,99,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007052,mitotic spindle organization,19_GO:0009987 cellular process,-4.9,66,14,30284,99,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050000,chromosome localization,19_GO:0051179 localization,-4.9,62,13,30284,104,14,3,21,11,332|9928|11004,BIRC5|KIF14|KIF2C,-2.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,,-4.8,61,13,30284,107,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033045,regulation of sister chromatid segregation,19_GO:0050789 regulation of biological process,-4.8,60,13,30284,108,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-68886,M Phase,,-4.8,24,9.5,30284,354,14,4,29,12,991|4001|5347|11004,CDC20|LMNB1|PLK1|KIF2C,-2.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-4.7,55,13,30284,117,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-4.7,14,7.8,30284,794,14,5,36,13,3009|3838|4001|5347|9585,H1-5|KPNA2|LMNB1|PLK1|KIF20B,-2.8
MyList_MCODE_ALL,WikiPathways,27,WP179,Cell cycle,,-4.7,54,13,30284,120,14,3,21,11,890|991|5347,CCNA2|CDC20|PLK1,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9012999,RHO GTPase cycle,,-4.6,23,9.2,30284,382,14,4,29,12,1894|4001|9928|54443,ECT2|LMNB1|KIF14|ANLN,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8856688,Golgi-to-ER retrograde transport,,-4.6,53,12,30284,123,14,3,21,11,9585|11004|146909,KIF20B|KIF2C|KIF18B,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-4.5,49,12,30284,133,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902850,microtubule cytoskeleton organization involved in mitosis,19_GO:0009987 cellular process,-4.5,48,12,30284,135,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000018,regulation of DNA recombination,19_GO:0050789 regulation of biological process,-4.5,46,11,30284,142,14,3,21,11,3009|3838|5347,H1-5|KPNA2|PLK1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044772,mitotic cell cycle phase transition,19_GO:0009987 cellular process,-4.4,44,11,30284,146,14,3,21,11,332|890|5347,BIRC5|CCNA2|PLK1,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2467813,Separation of Sister Chromatids,,-4.4,43,11,30284,150,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,,-4.4,43,11,30284,150,14,3,21,11,9585|11004|146909,KIF20B|KIF2C|KIF18B,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007018,microtubule-based movement,19_GO:0009987 cellular process,-4.4,19,8.4,30284,447,14,4,29,12,9585|9928|11004|146909,KIF20B|KIF14|KIF2C|KIF18B,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-4.3,19,8.2,30284,464,14,4,29,12,991|1894|5347|9928,CDC20|ECT2|PLK1|KIF14,-2.5
MyList_MCODE_ALL,KEGG Pathway,24,hsa04110,Cell cycle,,-4.3,41,11,30284,158,14,3,21,11,890|991|5347,CCNA2|CDC20|PLK1,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-4.2,38,10,30284,169,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000075,cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-4.2,38,10,30284,169,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-68877,Mitotic Prometaphase,,-4.2,38,10,30284,173,14,3,21,11,991|5347|11004,CDC20|PLK1|KIF2C,-2.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051052,regulation of DNA metabolic process,19_GO:0050789 regulation of biological process,-4.2,17,7.9,30284,505,14,4,29,12,890|3009|3838|5347,CCNA2|H1-5|KPNA2|PLK1,-2.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,,-4.1,35,10,30284,183,14,3,21,11,9585|11004|146909,KIF20B|KIF2C|KIF18B,-2.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901991,negative regulation of mitotic cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-4.1,34,9.8,30284,191,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034504,protein localization to nucleus,19_GO:0051179 localization,-4,32,9.6,30284,200,14,3,21,11,3838|4001|5347,KPNA2|LMNB1|PLK1,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-4,15,7.3,30284,574,14,4,29,12,991|1894|5347|9928,CDC20|ECT2|PLK1|KIF14,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043085,positive regulation of catalytic activity,19_GO:0065007 biological regulation,-3.9,15,7.3,30284,584,14,4,29,12,991|1894|5347|9928,CDC20|ECT2|PLK1|KIF14,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-3.8,27,8.7,30284,240,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-3.7,26,8.6,30284,246,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901988,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-3.7,25,8.4,30284,256,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-3.6,12,6.4,30284,730,14,4,29,12,332|991|5347|9928,BIRC5|CDC20|PLK1|KIF14,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-3.5,21,7.7,30284,303,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0022411,cellular component disassembly,19_GO:0009987 cellular process,-3.5,21,7.7,30284,305,14,3,21,11,5347|11004|146909,PLK1|KIF2C|KIF18B,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-3.3,19,7.1,30284,348,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0140694,membraneless organelle assembly,19_GO:0009987 cellular process,-3.3,18,7.1,30284,352,14,3,21,11,332|991|54443,BIRC5|CDC20|ANLN,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0050789 regulation of biological process,-3.2,18,6.9,30284,369,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-3.2,17,6.7,30284,392,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0050789 regulation of biological process,-3.1,16,6.6,30284,397,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-3.1,16,6.5,30284,414,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042327,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-3,15,6.3,30284,437,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045937,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-2.9,13,5.9,30284,493,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010562,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-2.9,13,5.9,30284,493,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-2.8,13,5.8,30284,499,14,3,21,11,1894|5347|9585,ECT2|PLK1|KIF20B,-1.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-2.8,12,5.6,30284,535,14,3,21,11,9585|11004|146909,KIF20B|KIF2C|KIF18B,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0050789 regulation of biological process,-2.8,12,5.6,30284,538,14,3,21,11,332|991|5347,BIRC5|CDC20|PLK1,-1.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-199991,Membrane Trafficking,,-2.7,12,5.5,30284,553,14,3,21,11,9585|11004|146909,KIF20B|KIF2C|KIF18B,-1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-2.7,11,5.3,30284,585,14,3,21,11,9585|11004|146909,KIF20B|KIF2C|KIF18B,-0.96
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001932,regulation of protein phosphorylation,19_GO:0050789 regulation of biological process,-2.5,10,5,30284,644,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-0.85
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042325,regulation of phosphorylation,19_GO:0050789 regulation of biological process,-2.4,9.4,4.8,30284,694,14,3,21,11,1894|5347|9928,ECT2|PLK1|KIF14,-0.76
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-10,34,15,30284,776,8,7,88,12,332|991|1894|4288|5347|11004|54443,BIRC5|CDC20|ECT2|MKI67|PLK1|KIF2C|ANLN,-7.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051983,regulation of chromosome segregation,19_GO:0050789 regulation of biological process,-10,1.4e+02,26,30284,137,8,5,62,17,332|991|4288|5347|11004,BIRC5|CDC20|MKI67|PLK1|KIF2C,-7.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-9.2,44,16,30284,522,8,6,75,15,332|991|1894|5347|11004|54443,BIRC5|CDC20|ECT2|PLK1|KIF2C|ANLN,-6.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-9.2,43,16,30284,523,8,6,75,15,332|991|1894|5347|11004|54443,BIRC5|CDC20|ECT2|PLK1|KIF2C|ANLN,-6.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-8.8,38,15,30284,603,8,6,75,15,332|991|1894|5347|11004|54443,BIRC5|CDC20|ECT2|PLK1|KIF2C|ANLN,-6.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000281,mitotic cytokinesis,19_GO:0009987 cellular process,-8.3,1.7e+02,26,30284,89,8,4,50,18,332|1894|5347|54443,BIRC5|ECT2|PLK1|ANLN,-5.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-8.1,56,17,30284,335,8,5,62,17,332|991|4288|5347|11004,BIRC5|CDC20|MKI67|PLK1|KIF2C,-5.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0061640,cytoskeleton-dependent cytokinesis,19_GO:0009987 cellular process,-7.8,1.3e+02,23,30284,117,8,4,50,18,332|1894|5347|54443,BIRC5|ECT2|PLK1|ANLN,-5.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000910,cytokinesis,19_GO:0009987 cellular process,-7.8,1.3e+02,22,30284,119,8,4,50,18,332|1894|5347|54443,BIRC5|ECT2|PLK1|ANLN,-5.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007088,regulation of mitotic nuclear division,19_GO:0050789 regulation of biological process,-7.8,1.3e+02,22,30284,121,8,4,50,18,332|991|4288|5347,BIRC5|CDC20|MKI67|PLK1,-5.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000070,mitotic sister chromatid segregation,19_GO:0009987 cellular process,-7.5,1.1e+02,21,30284,142,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-5.1
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000819,sister chromatid segregation,19_GO:0009987 cellular process,-7.4,1e+02,20,30284,146,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051783,regulation of nuclear division,19_GO:0050789 regulation of biological process,-7.4,1e+02,20,30284,147,8,4,50,18,332|991|4288|5347,BIRC5|CDC20|MKI67|PLK1,-5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007094,mitotic spindle assembly checkpoint signaling,19_GO:0048519 negative regulation of biological process,-7.3,3.8e+02,34,30284,30,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0071174,mitotic spindle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-7.3,3.8e+02,34,30284,30,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0071173,spindle assembly checkpoint signaling,19_GO:0048519 negative regulation of biological process,-7.3,3.8e+02,34,30284,30,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0031577,spindle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-7.3,3.7e+02,33,30284,31,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0140014,mitotic nuclear division,19_GO:0009987 cellular process,-7.2,90,19,30284,168,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-4.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,19_GO:0048519 negative regulation of biological process,-7.2,3.4e+02,32,30284,33,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0033048,negative regulation of mitotic sister chromatid segregation,19_GO:0048519 negative regulation of biological process,-7.2,3.4e+02,32,30284,33,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0033046,negative regulation of sister chromatid segregation,19_GO:0048519 negative regulation of biological process,-7.2,3.4e+02,32,30284,33,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:2000816,negative regulation of mitotic sister chromatid separation,19_GO:0048519 negative regulation of biological process,-7.2,3.4e+02,32,30284,33,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1905819,negative regulation of chromosome separation,19_GO:0048519 negative regulation of biological process,-7.1,3.2e+02,31,30284,35,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,19_GO:0048519 negative regulation of biological process,-7.1,3.2e+02,31,30284,35,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051985,negative regulation of chromosome segregation,19_GO:0048519 negative regulation of biological process,-7.1,3.2e+02,31,30284,36,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-7.1,36,13,30284,533,8,5,62,17,332|991|4288|5347|54443,BIRC5|CDC20|MKI67|PLK1|ANLN,-4.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0045839,negative regulation of mitotic nuclear division,19_GO:0048519 negative regulation of biological process,-6.9,2.8e+02,29,30284,41,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.6
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-6.8,31,12,30284,605,8,5,62,17,991|1894|5347|11004|54443,CDC20|ECT2|PLK1|KIF2C|ANLN,-4.5
MyList_SUB1_MCODE_1,Canonical Pathways,11,M129,PID PLK1 PATHWAY,,-6.7,2.5e+02,27,30284,46,8,3,38,17,991|1894|5347,CDC20|ECT2|PLK1,-4.4
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-6.7,31,12,30284,619,8,5,62,17,991|1894|5347|11004|54443,CDC20|ECT2|PLK1|KIF2C|ANLN,-4.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051784,negative regulation of nuclear division,19_GO:0048519 negative regulation of biological process,-6.7,2.4e+02,27,30284,47,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-6.6,65,16,30284,234,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-4.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0033047,regulation of mitotic sister chromatid segregation,19_GO:0050789 regulation of biological process,-6.4,2e+02,24,30284,58,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0010965,regulation of mitotic sister chromatid separation,19_GO:0050789 regulation of biological process,-6.3,1.8e+02,23,30284,62,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-4.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000280,nuclear division,19_GO:0009987 cellular process,-6.1,47,14,30284,320,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-3.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1905818,regulation of chromosome separation,19_GO:0050789 regulation of biological process,-6.1,1.5e+02,21,30284,77,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.9
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-141424,Amplification of signal from the kinetochores,,-6,1.4e+02,21,30284,79,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.9
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,,-6,1.4e+02,21,30284,79,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:2001251,negative regulation of chromosome organization,19_GO:0048519 negative regulation of biological process,-6,1.4e+02,20,30284,82,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.9
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-5.9,44,13,30284,348,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-3.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1901990,regulation of mitotic cell cycle phase transition,19_GO:0050789 regulation of biological process,-5.8,41,13,30284,371,8,4,50,18,332|991|5347|54443,BIRC5|CDC20|PLK1|ANLN,-3.7
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69618,Mitotic Spindle Checkpoint,,-5.8,1.2e+02,19,30284,93,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030071,regulation of mitotic metaphase/anaphase transition,19_GO:0050789 regulation of biological process,-5.8,1.2e+02,19,30284,93,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0032465,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-5.8,1.2e+02,19,30284,95,8,3,38,17,332|1894|5347,BIRC5|ECT2|PLK1,-3.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,19_GO:0050789 regulation of biological process,-5.8,1.2e+02,19,30284,96,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.7
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,,-5.7,1.1e+02,18,30284,99,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007052,mitotic spindle organization,19_GO:0009987 cellular process,-5.7,1.1e+02,18,30284,99,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.7
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,,-5.6,1.1e+02,18,30284,107,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0033045,regulation of sister chromatid segregation,19_GO:0050789 regulation of biological process,-5.6,1.1e+02,18,30284,108,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.6
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-5.5,97,17,30284,117,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1901987,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-5.4,32,11,30284,480,8,4,50,18,332|991|5347|54443,BIRC5|CDC20|PLK1|ANLN,-3.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-5.3,85,16,30284,133,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1902850,microtubule cytoskeleton organization involved in mitosis,19_GO:0009987 cellular process,-5.3,84,16,30284,135,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051276,chromosome organization,19_GO:0009987 cellular process,-5.3,30,11,30284,511,8,4,50,18,332|991|5347|11004,BIRC5|CDC20|PLK1|KIF2C,-3.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2467813,Separation of Sister Chromatids,,-5.2,76,15,30284,150,8,3,38,17,991|5347|11004,CDC20|PLK1|KIF2C,-3.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0044770,cell cycle phase transition,19_GO:0009987 cellular process,-5.1,71,14,30284,159,8,3,38,17,332|991|5347,BIRC5|CDC20|PLK1,-3.1
